stop_id,stop_lat,stop_lon,stop_name
S5790,5.57517,-0.139061,Container 003
S5791,5.57796,-0.139882,Anofu
S5793,5.5828,-0.141624,Water Melon
S5794,5.58549,-0.141938,Church of Christ
S5795,5.58632,-0.140774,Church of Christ
S5796,5.58704,-0.139579,Junction 003
S58,5.5839,-0.231237,Masalatsi
S5800,5.58426,-0.142692,Curve 003
S5801,5.5757,-0.138539,Container 003
S5802,5.57271,-0.149322,Stop C
S5803,5.5732,-0.150041,Kpogas
S5805,5.57623,-0.152106,Palm Wine
S5807,5.58825,-0.162986,Congo Junction
S581,5.69039,-0.282869,Pokuase Krom
S5811,5.63337,-0.250906,Washing Bay 1
S5812,5.63558,-0.250694,Bridge 041
S5813,5.63813,-0.250549,Rasta pack
S5815,5.65721,-0.264226,Income Tax
S5817,5.65783,-0.267935,Barrier Station
S5818,5.65894,-0.270536,Atta mills
S582,5.69232,-0.284219,Jama Pokuase
S5820,5.65779,-0.278409,Second power
S5821,5.65648,-0.28194,Abordwe
S5825,5.65693,-0.280734,Abordwe
S5828,5.65892,-0.269663,Atta mills
S5829,5.65808,-0.267065,Ofankor Barrier 041
S583,5.69535,-0.28616,Last Park Pokuase
S5834,5.62198,-0.248962,Petroleum
S5840,5.61753,-0.249559,Road Side 044
S5842,5.62718,-0.251671,T Junc. Down
S5843,5.62809,-0.251254,T Junc. Down
S5844,5.6322,-0.244196,Mile 7 021
S5845,5.63534,-0.24032,Mile 7 Junc.
S5847,5.64217,-0.238529,Road Side 2 044
S585,5.70807,-0.287039,Transformer 104
S5850,5.65894,-0.237319,Dome New Station
S5854,5.65116,-0.237335,Dome Crossing
S5860,5.63222,-0.244333,Park 044
S5863,5.61909,-0.250019,High Tension
S5867,5.5935,-0.233315,Blue Kiosk
S5868,5.59772,-0.233747,First Junc 029
S5869,5.59887,-0.234774,Bigot
S587,5.71013,-0.286415,Pamprom 104
S5870,5.59991,-0.237631,Free Pipe
S5871,5.60054,-0.238763,Market 030
S5876,5.59074,-0.232586,Drug Store 046
S5877,5.58774,-0.23277,Cold store 366
S5878,5.58508,-0.231706,Swanlake
S588,5.71588,-0.283164,Alosom
S5880,5.581,-0.229722,Washing Bay 046
S5881,5.57927,-0.228224,Grey hand
S5882,5.57684,-0.227884,Filling Station 046
S5885,5.57092,-0.232334,Big Boss
S5886,5.56914,-0.234134,Socail Welfare 046
S5892,5.54431,-0.227698,Mortuary 048
S590,5.71792,-0.281653,Agboji
S5904,5.66261,-0.070571,Abattoir
S5905,5.66811,-0.056992,Sign board
S5906,5.6697,-0.052832,Before bridge
S5908,5.68798,-0.030117,Tragic Light
S591,5.71941,-0.280557,New Life 104
S5912,5.61826,-0.191791,Dzowulu Junction Station
S5917,5.57645,-0.290101,Mallam 1
S5918,5.577,-0.295888,CP 050
S5919,5.57718,-0.299511,Clinic 050
S592,5.72259,-0.278378,Osofoiaman
S5921,5.57752,-0.306308,Bluecross
S5925,5.57734,-0.30777,Cemetary 050
S5926,5.57727,-0.301767,Vulganizer 050
S5927,5.57715,-0.299928,Clinic 050
S5928,5.57647,-0.29401,Julicart
S5929,5.5758,-0.290418,Mallam
S593,5.72399,-0.277043,Faase
S5933,5.58689,-0.2716,Binto
S594,5.7264,-0.276474,Market Mayera
S5943,5.63397,-0.326758,Point five
S5944,5.63759,-0.331584,Mangoase 051
S5946,5.64056,-0.334663,Odooma Junc.
S5947,5.64192,-0.338736,Nyomo tse
S5949,5.64261,-0.341554,Alavanyo
S595,5.72843,-0.275881,Okaiman Junction
S5951,5.64015,-0.348929,Bajohe
S5952,5.63952,-0.350466,Yehowa
S5953,5.63785,-0.352264,Pentecost 051
S5957,5.62673,-0.308944,Ablekuma Junction
S5959,5.62631,-0.285453,Heaven Church
S596,5.73234,-0.272846,Block Factory Adusa
S5962,5.62359,-0.279624,Printing Press
S5963,5.61739,-0.276317,Chop Bar 999
S5964,5.60865,-0.263625,Rasta
S5965,5.60586,-0.260149,Number 2
S5966,5.60722,-0.258569,Number 3
S5970,5.64577,-0.247248,ABC
S5972,5.6677,-0.270334,ACP
S5977,5.70842,-0.286944,Afiaman
S5978,5.71321,-0.284456,Anusem
S5979,5.71747,-0.282019,Agbochi
S5981,5.7216,-0.279134,Osofoiaman
S5988,5.72254,-0.278421,Block Factory 052
S5989,5.71018,-0.286456,Afiaman
S5990,5.70725,-0.287127,Curve 052
S5991,5.69212,-0.284169,Jama Pokuase
S5994,5.67237,-0.271994,Agya Herbal
S5998,5.65297,-0.258739,Mosque
S6,5.65788,-0.325033,Nsakina
S60,5.60163,-0.240546,Fadama Junction
S600,5.73228,-0.272892,Block Factory Adusa Quarters
S6001,5.63266,-0.2435,Mile 7 021
S6003,5.61471,-0.246334,Links garden
S6007,5.57623,-0.208791,Baypot
S601,5.72854,-0.275867,Okaiman Junction
S6012,5.57038,-0.187247,Police Head Quarters
S6014,5.56706,-0.182639,Danquah 055
S6015,5.5632,-0.182287,SSNIT 454
S6017,5.55457,-0.181795,Kelewele 055
S602,5.7267,-0.276487,Mayera Market
S6021,5.56028,-0.182128,Frankies
S6024,5.57122,-0.188491,Police Head Quarters
S6025,5.57601,-0.208751,Baypot
S603,5.72468,-0.276712,Faase
S6032,5.606,-0.259957,Number 2
S6034,5.61126,-0.265919,Raster
S6035,5.61213,-0.267705,Jedu 2
S6036,5.61265,-0.268951,Appiah
S6040,5.61263,-0.268953,Appiah
S6041,5.6118,-0.267993,Jedu
S605,5.72169,-0.27909,Osofoiaman
S6053,5.61123,-0.266022,Rasta
S6054,5.61182,-0.268121,Taxi Rank 058
S6057,5.62983,-0.285973,Curve 058
S6059,5.63111,-0.290541,Duanase 058
S606,5.71902,-0.280846,New Life 104
S6060,5.63124,-0.295164,VRA 058
S6063,5.6312,-0.292585,VRA 058
S6064,5.62502,-0.284156,Agbeve
S6065,5.61902,-0.276677,Chop Bar 999
S6066,5.61548,-0.274097,School Junction 058
S6067,5.61364,-0.273317,Race Course
S6068,5.60915,-0.264012,Container 058
S607,5.71818,-0.281478,Agboji
S6076,5.59096,-0.206427,New Town 37 Station
S6077,5.58405,-0.208203,Mallam Atta
S608,5.71584,-0.28319,Alosom
S6081,5.56125,-0.206133,Museum
S6083,5.55406,-0.204885,Accra Poly
S6089,5.60968,-0.211944,Barcelos
S609,5.7088,-0.286833,Afiaman
S6091,5.60863,-0.216588,Eastwood Anaba Ministries junction
S6095,5.63782,-0.126252,Manet
S6097,5.64043,-0.107697,Shell 006
S6098,5.6361,-0.102515,Korle oil
S6099,5.63486,-0.100208,Cold Store 006
S6100,5.63217,-0.095283,Super Market 006
S6102,5.62765,-0.0870269,Total 006
S6104,5.62488,-0.075811,18 Junction
S6105,5.62326,-0.073024,Road Side 006
S6109,5.62504,-0.076492,Roadside 006
S611,5.7018,-0.285612,Quarters Junction
S6110,5.62539,-0.078328,18 junction
S6111,5.63809,-0.105067,Simon
S6112,5.64276,-0.110182,CP 006
S6113,5.63766,-0.12652,Marker
S6115,5.63238,-0.139479,Papaye 006
S6116,5.63196,-0.140617,First Boutique
S6117,5.62089,-0.173949,Roundabout Accra Mall
S6125,5.59474,-0.188537,Kawokudi 076
S6126,5.59336,-0.185367,Cultural Centre
S613,5.69596,-0.286552,Mayera Junction
S6136,5.6095,-0.212132,Curve 076
S6138,5.61126,-0.217831,Abelemkpe Aduanase
S6139,5.61472,-0.225311,Abofu
S614,5.6911,-0.28339,Pokuase Police Station
S6140,5.61984,-0.225933,Abofu Junc.
S6144,5.64146,-0.250777,Washing Bay 1
S6150,5.65631,-0.253259,Roadside
S6151,5.65202,-0.250727,No way
S6153,5.6578,-0.265531,Second Stop 007
S6155,5.64284,-0.24901,Tantra Hill
S6162,5.68131,-0.024835,Ashiaman Overhead
S6164,5.6792,-0.022384,General Hospital
S6165,5.68256,-0.014002,Total
S6166,5.6732,-0.009901,Eight
S6167,5.65803,-0.003585,Site Four
S617,5.65779,-0.265495,Adenta Barrier
S6173,5.61162,-0.231194,Achimota Overhead
S6174,5.60877,-0.242233,Mambolino
S6184,5.71217,-0.305044,Toman
S6186,5.7301,-0.312451,Mezdonia
S6188,5.75352,-0.321183,Sumsum Junction
S6190,5.76075,-0.326516,Kotoku Junction
S6191,5.75663,-0.332498,Block Factory 1
S6192,5.7479,-0.345425,Akotoshie
S6194,5.74012,-0.35687,Kotoku Station
S6195,5.73879,-0.35392,Fitting Shop
S6196,5.73576,-0.354042,Kwartema
S6197,5.73525,-0.361441,Kotoku Market
S6198,5.72754,-0.364538,Donu Container
S62,5.60462,-0.244763,Abotre
S620,5.64835,-0.251258,Taifa Junction
S6200,5.72015,-0.365595,Donu Last Stop
S6201,5.71515,-0.361552,Kwashiekumah
S6202,5.71295,-0.369194,Adeimah Station
S6206,5.71299,-0.36912,Passengers on Board
S6207,5.72004,-0.365563,Donu Station
S6208,5.7289,-0.363966,Donu Container
S6211,5.69159,-0.287193,Pokuase ACP Junction
S6219,5.66743,-0.27037,John Teye 2
S6229,5.61857,-0.250005,Fishpond
S623,5.62083,-0.231471,Achimota Overhead
S6231,5.61603,-0.248432,Hi Tension
S6238,5.59945,-0.224419,Abeka Junction
S6240,5.59871,-0.223877,Cart
S6246,5.59145,-0.219412,Car pack
S6247,5.59966,-0.237133,New Fadama
S6251,5.56473,-0.245459,JT 305
S6252,5.56911,-0.252317,1 plus 1
S6254,5.56761,-0.257537,Sharp Curve
S6258,5.55924,-0.262387,Zodiac 1
S6262,5.54974,-0.264649,Control
S6263,5.544,-0.265632,Exhibition
S6266,5.53139,-0.257694,Zone Six
S629,5.69832,-0.291895,Fise Junction
S63,5.60605,-0.246896,Lapaz Drug Store
S630,5.70462,-0.297498,Amasaman
S631,5.73546,-0.313947,Pobima
S633,5.75733,-0.323606,Gaogao
S635,5.76196,-0.325956,Medie
S636,5.75201,-0.339292,Bridge 105
S637,5.74999,-0.342276,Kotoshi Number Two
S641,5.74807,-0.345107,Kotoshi Number Two
S642,5.75525,-0.33453,Block Factory 105
S643,5.76057,-0.325781,Medie (G P R T U of T U C)
S645,5.75714,-0.323659,Gaogao
S646,5.75398,-0.321618,Samsam
S647,5.74914,-0.319764,Block Factory 2 105
S648,5.74587,-0.31849,Satellite
S649,5.74075,-0.315869,Kuntunse
S651,5.73545,-0.314193,Pobima
S658,5.68573,-0.279724,ACP
S659,5.6753,-0.272694,White House 105
S660,5.67219,-0.27189,Agyaeba
S662,5.62889,-0.236518,ABC
S67,5.59599,-0.245341,New Fadama Station
S676,5.67464,-0.0439515,1st Underbridge
S677,5.6852,-0.027952,Junction 112
S678,5.68658,-0.028992,Traffic Light 112
S68,5.58982,-0.243494,School Junction 043
S682,5.61836,-0.191623,Dzorwulu Junction Station
S684,5.61279,-0.226945,Overhead 1
S688,5.62475,-0.233282,Neoplan 114
S69,5.5868,-0.241905,Roadside 043
S690,5.62909,-0.236271,ABC
S691,5.63126,-0.237653,Roadside 114
S694,5.63772,-0.241751,Saint John's Dome Station
S695,5.64149,-0.244091,CFC
S696,5.65123,-0.250821,Post Office 007
S698,5.65268,-0.250913,Roadside 2 114
S70,5.58625,-0.239628,Washing Bay 043
S700,5.6553,-0.252421,Davi
S701,5.65622,-0.252322,Light House Junction
S705,5.65271,-0.251791,Union Oil
S706,5.65118,-0.251061,Post Office 007
S709,5.64311,-0.245646,Tantra Junction
S71,5.57634,-0.238477,Olabam
S711,5.64003,-0.243607,Saint John's
S715,5.62098,-0.231443,On The Overhead
S719,5.68232,-0.025063,Ashiaman Overhead
S72,5.57172,-0.238828,Bishop Bubuashie
S720,5.6853,-0.017379,Toll Gate 116
S722,5.68279,-0.0141077,Total 321
S724,5.66483,-0.00637,Community 7
S725,5.65288,-0.0008995,Site 7
S726,5.64738,0.0023618,Site 20
S727,5.64492,0.003327,Curve 116
S73,5.57058,-0.237598,School Junction 492
S731,5.62976,-0.156363,Flower Pot 116
S732,5.6157,-0.212086,CP 117
S733,5.61424,-0.222052,Abofu
S739,5.6235,-0.174409,Roundabout 117
S74,5.56868,-0.237038,Akutu Junction
S740,5.67445,-0.043933,1st Under Bridge
S743,5.65823,-0.003627,Community 4
S744,5.65166,-0.000237,Site 10
S748,5.66091,-0.07567,Animal husbandry
S749,5.62522,-0.170152,Action Church
S750,5.61687,-0.20102,GSL
S752,5.61281,-0.226714,Achimota Overhead
S757,5.57582,-0.152084,Palm Wine
S758,5.56827,-0.146704,Bush Road
S759,5.57806,-0.109799,Lascala
S760,5.58013,-0.107809,Adoemi
S761,5.5791,-0.10656,Mobil 118
S762,5.59045,-0.098149,First Junction 118
S763,5.5925,-0.093411,A Life
S764,5.59728,-0.085823,Coldstore
S765,5.59798,-0.082133,C5
S766,5.60054,-0.0801383,Bank ADB (Nungua)
S770,5.59695,-0.083939,C5
S771,5.59537,-0.086545,Cold Store 424
S772,5.58858,-0.097742,First Junction 424
S773,5.58278,-0.105109,Mobil 425
S774,5.57831,-0.111556,Lascala
S775,5.56666,-0.14552,Palm Wine 118
S777,5.5802,-0.1561,Soul Clinic
S779,5.58685,-0.169522,Home Touch
S78,5.58755,-0.232755,Cold Store 366
S780,5.58754,-0.174632,Survey Dept.
S781,5.58852,-0.18531,37 Hospital
S782,5.5981,-0.19338,Accra Girls
S783,5.60177,-0.198542,Pig Farm Junction
S785,5.62116,-0.220822,Police Station 118
S789,5.63552,-0.214584,Filling Station 021
S79,5.58941,-0.231843,Star Light
S791,5.63915,-0.209796,GIMPA Junction
S792,5.65404,-0.203504,Plaza 120
S793,5.66833,-0.20567,Road Side 120
S794,5.67803,-0.20252,Junction 120
S795,5.69122,-0.198124,Road Side 2 120
S796,5.6937,-0.200329,Agboba
S797,5.70206,-0.209134,Alowe
S80,5.59345,-0.233258,Blue Kiosk 043
S801,5.69613,-0.202804,Assemblies (via. Ashongman)
S802,5.69391,-0.200425,Cemetery 050
S803,5.69174,-0.198557,Agboba
S804,5.69104,-0.19759,Fitting Shop
S805,5.68987,-0.196282,School Junction 120
S807,5.68666,-0.195516,Gose Junction
S808,5.68016,-0.202068,Ekumo Bridge
S809,5.67563,-0.203297,Poultry farm
S81,5.59782,-0.233524,Total 011
S815,5.63898,-0.209342,GIMPA Junction
S816,5.63802,-0.211691,Palava
S817,5.6375,-0.213146,Kissehman
S819,5.62706,-0.218973,Club House
S82,5.59927,-0.235974,P & P
S820,5.62093,-0.223679,Junction 120
S821,5.62209,-0.226625,Station - Terminal 5
S825,5.62256,-0.219181,Achimota School
S826,5.62757,-0.219207,Achimota Hospital
S828,5.63074,-0.218947,Golf Park
S829,5.6355,-0.214581,Filling Station 021
S830,5.64763,-0.210459,Blue Kiosk 121
S831,5.65021,-0.209769,Westland Junction
S832,5.65395,-0.208608,StanChart
S833,5.65663,-0.207807,Clinic 121
S834,5.6606,-0.205948,Pharmacy 380
S838,5.65235,-0.209073,Sign Board 121
S842,5.6347,-0.215396,Christian Village Junc
S847,5.61035,-0.235436,NIB
S853,5.60769,-0.246312,Abeka Lapaz Station
S855,5.60809,-0.245779,Blue Kiosk
S860,5.60221,-0.274308,Drug Store Junction
S861,5.60815,-0.274655,Auntie Eku
S863,5.61061,-0.275028,Polo Junction 122
S864,5.62077,-0.276895,Market 999
S868,5.62018,-0.27687,Market 999
S869,5.61242,-0.275382,Africa
S870,5.60817,-0.274668,Anti Eku Junction
S871,5.60449,-0.275662,Santa Maria
S872,5.6033,-0.275056,Drug Store
S874,5.5991,-0.272502,Blue Kiosk 409
S876,5.5954,-0.270308,Regy's
S877,5.59319,-0.268803,Kwashieman Station
S879,5.59814,-0.263477,Hong Kong 314
S880,5.60238,-0.258796,Nyamekye 2
S881,5.60543,-0.251965,Abrantie
S885,5.53636,-0.213683,Roundabout 185
S887,5.53314,-0.216263,Fire Service 139
S888,5.52718,-0.239113,Galiami
S889,5.52695,-0.241805,Tusaami
S890,5.52687,-0.243834,Alomo
S891,5.5266,-0.246205,Lamptey Maamli
S892,5.52635,-0.249026,Bridge 521
S896,5.52659,-0.246067,Lamptey Maamli
S897,5.53548,-0.213312,Roundabout 139
S898,5.5412,-0.215313,Palladium
S899,5.54507,-0.216699,Arena
S904,5.55228,-0.35876,Broadcasting
S907,5.53782,-0.402985,Official Town
S908,5.53686,-0.406376,Washing Bay 140
S91,5.5541,-0.309058,Tetegu Junction
S913,5.53681,-0.22359,St. Mary's/Barber
S914,5.53613,-0.226771,Korle Bu
S915,5.53474,-0.232905,Awotse Kojo
S919,5.53458,-0.24217,Police Station 143
S92,5.55101,-0.330222,Barrier 1
S920,5.54315,-0.216158,Timber Market
S925,5.53856,-0.21552,Agbado
S926,5.5353,-0.226301,Junction opp. Korle-Bu
S927,5.53367,-0.238041,Shell Filling Station 463
S928,5.53505,-0.243597,Methodist 236
S929,5.53162,-0.245891,Bamboi
S930,5.53563,-0.247553,Camara 144
S934,5.53569,-0.246252,Akoshie
S936,5.53458,-0.241952,Rainbow
S937,5.53619,-0.226506,Korle Bu
S94,5.54683,-0.345638,Gospel Light
S941,5.54765,-0.217774,Filling Station 535
S945,5.55886,-0.229855,Abossey Okai
S946,5.55623,-0.235452,Zongo Junction 410
S947,5.55902,-0.247249,Flamingo 2
S949,5.55949,-0.251888,Paa Willie
S95,5.55019,-0.353869,Ayigbe Town (via Kasoa)
S950,5.55644,-0.25124,Curve 146
S951,5.55583,-0.253458,Mango
S952,5.55534,-0.254621,Junction
S956,5.55658,-0.251023,Curve 146
S957,5.55886,-0.245848,Paa Willie
S958,5.55746,-0.239589,Stop/Loading Point
S96,5.55109,-0.370203,Osiadan
S960,5.55654,-0.235567,Zongo Junction 410
S962,5.55573,-0.232449,Happy Days 410
S964,5.55905,-0.230194,Abossey Okai
S965,5.55259,-0.223026,Sikkens
S969,5.61045,-0.075449,Nungua
S97,5.54323,-0.390143,Allaboyeh
S970,5.63009,0.004087,Main Harbour Terminal Near Total Filling Station
S971,5.63734,0.005646,Ghacem Bus Stop 1
S972,5.63936,0.007648,Ghacem Bus Stop 2
S973,5.64266,0.010276,AFKO Junction
S974,5.64498,0.014925,Fishing Harbour Near Total
S975,5.64603,0.019349,Tema Newtown Bridge
S976,5.64941,0.023031,Never Busy Bus Stop
S98,5.54107,-0.394706,Brigade 064
S981,5.54106,-0.215389,Palladium
S982,5.53871,-0.215875,Maternity
S984,5.53832,-0.216594,Nana Apaa
S985,5.53543,-0.223355,St. Mary's
S987,5.53477,-0.233042,Shell Filling Station 2 463
S99,5.5392,-0.398675,Galelia
S991,5.53561,-0.246314,Akoshie
S992,5.53563,-0.251421,Old Station 149
S993,5.53564,-0.252672,Mangoase 270
S997,5.53561,-0.247689,IBE
S998,5.53505,-0.243684,Methodist 236
S999,5.534,-0.240412,Rainbow
T0,5.6074,-0.247032,Terminal Abeka lapaz
T1009,5.56514,-0.234975,Terminal Kanashie Mkt Cmplx
T1017,5.5389,-0.213429,Terminal Akoto Lante
T1028,5.5957,-0.216953,Terminal Alajo Taxi Rank
T103,5.53462,-0.423644,Terminal Kasoa Station
T1043,5.56932,-0.215881,Terminal Circle
T1044,5.57108,-0.213558,Terminal Circle Lido
T1048,5.59087,-0.217519,Terminal Alajo Junction
T1053,5.5919,-0.204736,Terminal Kotobabi Police Station
T1059,5.56742,-0.163812,Terminal Apapa Station
T1081,5.54539,-0.215964,Terminal Arena Station
T1098,5.58043,-0.26366,Terminal Ordorkor
T1099,5.58102,-0.263734,Terminal Odorkor Station
T1127,5.57355,-0.249583,Terminal Atico
T113,5.55108,-0.21306,Terminal Accra CMB
T1137,5.5425,-0.256255,Terminal Banana Inn Station
T1146,5.54146,-0.209251,Terminal Accra Post Office
T1161,5.53414,-0.240858,Terminal Banana Inn Laststop
T118,5.58776,-0.251448,Terminal Darkuman Station
T1180,5.54229,-0.255874,Terminal Banana Inn
T1181,5.54328,-0.204909,Terminal Bishop Station
T1184,5.57788,-0.170827,Terminal Cantonments Station
T1195,5.58438,-0.240606,Terminal Bubiashie Ayigbe Town
T1206,5.56959,-0.216475,Terminal Circle Odorna Station
T1207,5.56987,-0.217506,Terminal Bubiashie Atico Station
T1215,5.583,-0.240306,Terminal Ayigbe Town
T1216,5.58039,-0.239548,Terminal Bubiashie Station
T1246,5.57972,-0.24683,Terminal Bubiashie Atico
T1288,5.57695,-0.242127,Terminal Bubiashie Control
T132,5.58467,-0.235117,Terminal Orgle Road Station
T1325,5.5728,-0.215844,Terminal Circle Opps. Vodafone
T1328,5.60746,-0.217957,Terminal Abelemkpe Station
T133,5.5482,-0.20459,Terminal Accra Taxi Rank
T1345,5.56963,-0.255853,Terminal Asore Danho
T136,5.58137,-0.198538,Terminal Nima Overhead Station
T1360,5.59846,-0.247616,Terminal Fadama Last Stop
T1374,5.5901,-0.23092,Terminal Immesco
T1401,5.58467,-0.221955,Terminal New Melcom
T1416,5.56861,-0.215996,Terminal UTC Station
T1418,5.55659,-0.205607,Terminal Novotel
T1442,5.55346,-0.184181,Terminal Osu Blow Up
T1450,5.55898,-0.182449,Terminal Osu RE
T1467,5.56891,-0.214872,Terminal Circle Coporative Station
T147,5.62758,-0.261856,Terminal Alhaji
T1471,5.56265,-0.200297,Terminal Ridge Hospital
T1492,5.58404,-0.234068,Terminal Swanlake Laststop
T1497,5.56953,-0.218609,Terminal Circle Near Las Palmas (PROTOA)
T1499,5.55778,-0.208026,Terminal Teachers Hall
T1503,5.56981,-0.218012,Terminal Circle Overhead Station
T1521,5.56463,-0.199559,Terminal WAEC
T155,5.62803,-0.176426,Terminal Accra End of Motorway
T1558,5.56985,-0.213342,Terminal Circle Overhead (Maame Dokono)
T1596,5.5707,-0.213316,Terminal Lido Terminal (Circle Overhead)
T1601,5.59327,-0.194974,Terminal Maamobi-Nima Terminal
T1626,5.63533,-0.321661,Terminal Ablekuma
T1656,5.62872,-0.29811,Terminal Fan Milk
T168,5.65196,-0.131906,Terminal Adjiringanor
T1684,5.64237,-0.345704,Terminal Manhean Station
T1742,5.63804,-0.29608,Terminal Omanjor Station
T1763,5.5724,-0.337379,Terminal Weija Station
T1789,5.56007,-0.232294,Terminal Accra CMB 2
T183,5.64816,-0.150475,Terminal American House
T1874,5.56405,-0.270419,Terminal Last Stop (SSNIT Market)
T1895,5.59841,-0.290523,Terminal Anyaa Market Station
T1896,5.5991,-0.290684,Terminal Anyah Station
T195,5.58342,-0.208531,Terminal Accra New Town Station
T1957,5.57517,-0.289693,Terminal Mallam Station
T197,5.58454,-0.216854,Terminal Caprice
T1994,5.60185,-0.258944,Terminal Nyamekye
T20,5.60055,-0.238788,Terminal Abeka lapaz
T201,5.58153,-0.20903,Terminal Accra Newtown
T202,5.58344,-0.208276,Terminal New Town Timber Market
T2021,5.64181,-0.167132,Terminal Baweleshi
T2022,5.64198,-0.166247,Terminal Bawalashie
T2062,5.60525,-0.275817,Terminal Santa Maria
T208,5.54487,-0.209994,Terminal Accra Zongo Lane
T2086,5.54852,-0.201552,Terminal New Tema Station
T21,5.60039,-0.238629,Terminal Abeka Market station
T211,5.53009,-0.265223,Terminal Dansoman Laststop
T2116,5.57102,-0.285654,Terminal Mallam Junction
T212,5.52948,-0.263656,Terminal Agege
T2166,5.57733,-0.254656,Terminal Darkuman
T2187,5.61726,-0.194658,Terminal Dzorwulu Station
T2196,5.57357,-0.214978,Terminal Kokomlemle
T2197,5.57306,-0.215426,Terminal Circle Odor Rise
T2210,5.64821,-0.150728,Terminal East Legon
T2244,5.67707,-0.125029,Terminal Adjiringanor Station
T225,5.55071,-0.208613,Terminal Accra UTC
T2285,5.52956,-0.270027,Terminal Ebenezer
T2301,5.54325,-0.204656,Terminal Accra Bishop
T2313,5.52176,-0.273748,Terminal Glefe
T232,5.62117,-0.226022,Terminal Achimota
T2342,5.66722,-0.204611,Terminal Haasto
T2368,5.57445,-0.252704,Terminal Hansonic
T240,5.54892,-0.200761,Terminal Tema Station
T2404,5.5505,-0.250045,Terminal Sukura Station
T2415,5.59031,-0.247192,Terminal Afropa
T2431,5.54518,-0.252092,Terminal Soko Station
T244,5.54863,-0.201709,Terminal Accra New Tema Station
T2470,5.56428,-0.236105,Terminal Kaneshie Mamprobi Station
T2478,5.5262,-0.250542,Terminal Chorkor Station
T2496,5.53396,-0.2362,Terminal Korle bu Station
T2497,5.53665,-0.230805,Terminal Korle Bu Station
T251,5.62079,-0.225837,Terminal Achimota Station
T2575,5.52827,-0.268456,Terminal Mamponse Station
T2596,5.53095,-0.25033,Terminal C
T2616,5.58536,-0.207974,Terminal New Town Station
T2619,5.5653,-0.230824,Terminal Bus Stop 278
T2643,5.52924,-0.231822,Terminal Shalom Station
T2674,5.54735,-0.207046,Terminal Makola Tudu
T2684,5.59653,-0.23697,Terminal Agyapaye Station
T2688,5.59936,-0.248018,Terminal New Fadama
T2694,5.5874,-0.226946,Terminal Old Melcom 2
T2695,5.58659,-0.228473,Terminal North Industrial Area
T2732,5.52653,-0.246156,Terminal Mamprobi C. Lante
T2741,5.55835,-0.256928,Terminal New Russia
T28,5.58201,-0.208863,Terminal Mallam Atta Station
T2838,5.59229,-0.268183,Terminal Kwashieman Station
T288,5.70447,-0.167787,Terminal Adenta Station
T2880,5.58888,-0.17977,Terminal 37 Station
T2964,5.59782,-0.27809,Terminal A-Lang Station
T3023,5.63062,0.004512,Terminal Tema Habour
T3062,5.61188,-0.284745,Terminal Auntie Aku station
T3099,5.54566,-0.207564,Terminal Rawlings Park
T3110,5.55391,-0.204904,Terminal Accra Novotel
T3150,5.6919,-0.198718,Terminal Agbogba
T317,5.65705,-0.131607,Terminal Station 082
T3182,5.68221,-0.025216,Terminal Ashaiman Overhead
T3193,5.63573,-0.278678,Terminal Lomnava Station
T3219,5.61388,-0.270781,Terminal Race Course
T3256,5.6205,-0.173395,Terminal Tetteh Quarshie
T3264,5.6383,-0.268959,Terminal Yellow House
T3285,5.64129,-0.240017,Terminal Dome Station
T3302,5.67204,-0.15969,Terminal Social Welfare
T3337,5.55656,-0.257011,Terminal Mataheko New Russia Station
T3443,5.59803,-0.198444,Terminal Pig Farm Station
T349,5.74693,-0.318674,Terminal Kuntunse - Satelite
T350,5.73548,-0.314135,Terminal A
T3542,5.67709,-0.143215,Terminal Ashaley Botwe
T358,5.61572,-0.237439,Terminal Akweteman Zongo
T37,5.60772,-0.245403,Terminal Abeka Main Markt
T370,5.6545,-0.285153,Terminal Asofan Station
T3711,5.59283,-0.219888,Terminal Alajo Station
T3757,5.59688,-0.290092,Terminal Awoshie Station
T3790,5.64701,-0.236329,Terminal Dome Railway Crossing
T3846,5.70524,-0.297951,Terminal Amasaman
T3908,5.55146,-0.219162,Terminal Agbobloshie Station No. 2
T3948,5.61734,-0.177081,Terminal Nyaho
T398,5.6541,-0.228152,Terminal Dome Pillar 2 Station
T4006,5.56715,-0.217135,Terminal Odorna Station
T4020,5.61722,-0.124894,Terminal Agblezah Station
T4065,5.7061,-0.165349,Terminal D
T4154,5.60596,-0.115867,Terminal Tsui Bleeo
T418,5.69842,-0.292166,Terminal Fise Junction
T4204,5.59548,-0.259363,Terminal Official Town
T4214,5.5758,-0.274352,Terminal Sakaman
T4238,5.64075,-0.176294,Terminal Okponglo Taxi Station
T4255,5.63648,-0.150743,Terminal Christian
T4259,5.5276,-0.273741,Terminal Opetekwei Station
T448,5.63116,-0.268825,Terminal Israel Station
T4518,5.57124,-0.272289,Terminal Blue Lagoon
T4528,5.55989,-0.157934,Terminal La Olympia Station
T4549,5.56486,-0.181299,Terminal Osu Penta
T4557,5.54016,-0.209948,Terminal Salaga Station
T4566,5.52898,-0.247001,Terminal Alhaji Station
T4598,5.54674,-0.246571,Terminal Appiah Danquah
T4623,5.52523,-0.256774,Terminal Shiabu
T470,5.59591,-0.209171,Terminal Kotobabi Down Station
T4715,5.54954,-0.2574,Terminal Zamrara Line
