long_B,stopA_id,stopB_id,lat_A,long_A,lat_B,distance,time
0.0023618,S3020,S726,5.65082,0.0004795,5.64738,1392,136
0.004512,S3022,T3023,5.63494,0.005061,5.63062,1149,188
-0.025576,S3026,S3027,5.63861,0.00689,5.68241,7448,680
-0.097658,S3027,S3028,5.68241,-0.025576,5.65349,8627,368
-0.123058,S3028,S3030,5.65349,-0.097658,5.64319,3035,135
-0.209961,S303,S304,5.65704,-0.207723,5.64983,839,140
-0.218873,S303,S306,5.65704,-0.207723,5.62707,4163,652
-0.129009,S3030,S3032,5.64319,-0.123058,5.64082,709,32
-0.145785,S3032,S3034,5.64082,-0.129009,5.63412,2000,85
-0.194835,S3032,S3642,5.64082,-0.129009,5.59391,11442,1020
-0.150056,S3034,S3035,5.63412,-0.145785,5.63221,519,23
-0.173981,S3035,S3036,5.63221,-0.150056,5.62384,2809,129
-0.191623,S3036,S682,5.62384,-0.173981,5.61836,2046,128
-0.24909,S3039,S3040,5.61233,-0.228305,5.6065,8941,1001
-0.215748,S304,S305,5.64983,-0.209961,5.63416,2282,347
-0.209678,S304,S539,5.64983,-0.209961,5.63865,1409,177
-0.209577,S304,S5762,5.64983,-0.209961,5.63868,1397,176
-0.209342,S304,S815,5.64983,-0.209961,5.63898,1349,164
-0.245762,S3040,S3162,5.6065,-0.24909,5.6079,400,40
-0.236873,S3043,S1927,5.57184,-0.24725,5.56581,1332,235
-0.21306,S3046,T113,5.55414,-0.214345,5.55108,498,153
-0.218873,S305,S306,5.63416,-0.215748,5.62707,1042,165
-0.235657,S3050,S1350,5.5592,-0.225665,5.56501,1723,391
-0.26558,S3053,S3055,5.58061,-0.262417,5.5873,901,225
-0.268183,S3055,T2838,5.5873,-0.26558,5.59229,4737,1000
-0.223636,S306,S2351,5.62707,-0.218873,5.62098,1111,155
-0.226714,S306,S752,5.62707,-0.218873,5.61281,3010,289
-0.226022,S306,T232,5.62707,-0.218873,5.62117,1335,212
-0.225837,S306,T251,5.62707,-0.218873,5.62079,1340,213
-0.280033,S3060,S3061,5.61177,-0.279721,5.61184,42,15
-0.284745,S3061,T3062,5.61184,-0.280033,5.61188,569,177
-0.284537,S3061,T5215,5.61184,-0.280033,5.6122,605,188
-0.268183,S3065,T2838,5.61101,-0.279626,5.59229,5484,959
-0.272671,S3069,S3070,5.59657,-0.270753,5.59945,384,72
-0.275592,S3070,S3083,5.59945,-0.272671,5.60584,817,200
-0.275817,S3070,T2062,5.59945,-0.272671,5.60525,737,173
-0.272598,S3074,S3094,5.60031,-0.273246,5.59938,126,28
-0.272502,S3074,S874,5.60031,-0.273246,5.5991,158,33
-0.274761,S3081,S3082,5.60138,-0.273769,5.60298,209,60
-0.275592,S3082,S3083,5.60298,-0.274761,5.60584,361,86
-0.276219,S3083,S1734,5.60584,-0.275592,5.61686,1317,230
-0.275343,S3083,S3085,5.60584,-0.275592,5.61229,799,146
-0.282839,S3085,T865,5.61229,-0.275343,5.62377,1700,360
-0.275102,S3089,S3090,5.62231,-0.278276,5.61057,1377,209
-0.275816,S3090,S3092,5.61057,-0.275102,5.60567,639,128
-0.273246,S3092,S3074,5.60567,-0.275816,5.60031,670,150
-0.2699,S3092,S3868,5.60567,-0.275816,5.59472,1397,356
-0.268183,S3094,T2838,5.59938,-0.272598,5.59229,4289,813
-0.207564,S3098,T3099,5.54684,-0.210584,5.54566,467,135
-0.237655,S31,S32,5.59915,-0.236031,5.59983,210,78
-0.154268,S310,S312,5.61752,-0.193762,5.64685,7368,821
-0.197106,S3105,S3106,5.58658,-0.192782,5.57703,1167,93
-0.201259,S3106,S3107,5.57703,-0.197106,5.56826,1084,123
-0.204697,S3107,S3108,5.56826,-0.201259,5.56259,950,140
-0.205691,S3108,S238,5.56259,-0.204697,5.55745,687,113
-0.247032,S3114,T0,5.60543,-0.245302,5.6074,2636,526
-0.150011,S312,S313,5.64685,-0.154268,5.64918,562,105
-0.172712,S3124,S2528,5.67577,-0.173618,5.67916,391,87
-0.138042,S313,S314,5.64918,-0.150011,5.6458,1652,216
-0.247032,S3137,T0,5.60957,-0.238116,5.6074,8093,1153
-0.132441,S314,S315,5.6458,-0.138042,5.64847,717,79
-0.216962,S3142,S3277,5.63561,-0.215062,5.63718,274,60
-0.204697,S3146,S3147,5.65868,-0.206927,5.66699,981,162
-0.205082,S3147,S3148,5.66699,-0.204697,5.66752,97,34
-0.20343,S3147,S5694,5.66699,-0.204697,5.6751,1061,221
-0.194585,S3148,S3149,5.66752,-0.205082,5.68693,2971,512
-0.198718,S3149,T3150,5.68693,-0.194585,5.6919,777,146
-0.129539,S315,S316,5.64847,-0.132441,5.65175,543,64
-0.204759,S3153,S3155,5.68688,-0.194685,5.67164,2407,382
-0.201861,S3153,S5705,5.68688,-0.194685,5.68057,1362,183
-0.205762,S3155,S3156,5.67164,-0.204759,5.66804,419,83
-0.2046,S3156,S301,5.66804,-0.205762,5.66489,464,106
-0.134475,S316,S167,5.65175,-0.129539,5.64681,835,106
-0.131607,S316,T317,5.65175,-0.129539,5.65705,632,79
-0.229452,S3162,S243,5.6079,-0.245762,5.61653,2850,178
-0.226714,S3162,S752,5.6079,-0.245762,5.61281,5251,317
-0.260801,S3166,S3167,5.60738,-0.256964,5.61464,1234,232
-0.26394,S3166,S3217,5.60738,-0.256964,5.60899,991,196
-0.260891,S3167,S144,5.61464,-0.260801,5.6161,167,34
-0.2619,S3169,S3170,5.61722,-0.261209,5.61936,250,52
-0.261728,S3170,S3171,5.61936,-0.2619,5.6223,424,75
-0.261829,S3171,S146,5.6223,-0.261728,5.62659,493,80
-0.261856,S3171,T147,5.6223,-0.261728,5.62758,621,132
-0.256836,S3176,S3177,5.61052,-0.261199,5.60727,788,161
-0.254436,S3177,S5682,5.60727,-0.256836,5.60768,358,75
-0.251965,S3177,S881,5.60727,-0.256836,5.60543,8441,1301
-0.247032,S3177,T0,5.60727,-0.256836,5.6074,6978,947
-0.18311,S3185,S3472,5.62398,-0.173876,5.58757,4956,562
-0.226945,S3185,S684,5.62398,-0.173876,5.61279,6026,365
-0.278678,S3192,T3193,5.63761,-0.278649,5.63573,220,40
-0.23916,S32,S1535,5.59983,-0.237655,5.60076,195,65
-0.239104,S32,S33,5.59983,-0.237655,5.60074,188,63
-0.244763,S32,S62,5.59983,-0.237655,5.60462,957,254
-0.13444,S320,S321,5.64936,-0.13157,5.64675,431,55
-0.295938,S3202,S3204,5.63627,-0.29248,5.63772,415,135
-0.29608,S3204,T1742,5.63772,-0.295938,5.63804,53,15
-0.261642,S3208,S451,5.63329,-0.283945,5.62809,2867,727
-0.139398,S321,S171,5.64675,-0.13444,5.64577,575,61
-0.129293,S321,S2280,5.64675,-0.13444,5.65189,841,100
-0.258677,S3213,S3215,5.60742,-0.257053,5.60718,212,47
-0.263238,S3215,S3216,5.60718,-0.258677,5.60829,655,124
-0.259957,S3215,S6032,5.60718,-0.258677,5.606,193,43
-0.26394,S3216,S3217,5.60829,-0.263238,5.60899,110,17
-0.26507,S3217,S3218,5.60899,-0.26394,5.61015,179,34
-0.265919,S3217,S6034,5.60899,-0.26394,5.61126,349,71
-0.266022,S3217,S6053,5.60899,-0.26394,5.61123,348,69
-0.270781,S3218,T3219,5.61015,-0.26507,5.61388,848,133
-0.254867,S3222,S3223,5.60833,-0.263254,5.60675,1180,246
-0.247032,S3223,T0,5.60675,-0.254867,5.6074,6786,929
-0.273201,S3227,S3228,5.59324,-0.268719,5.60032,943,230
-0.274791,S3228,S3229,5.60032,-0.273201,5.60294,340,87
-0.275817,S3229,T2062,5.60294,-0.274791,5.60525,283,59
-0.150698,S323,S173,5.64751,-0.149948,5.64832,127,42
-0.258796,S3233,S880,5.59238,-0.26838,5.60238,2728,579
-0.212207,S3243,S2931,5.59802,-0.217084,5.59834,619,118
0.00162529,S3248,T745,5.68312,-0.014112,5.6454,5038,441
-0.247032,S3252,T0,5.6082,-0.245401,5.6074,7270,1046
-0.159744,S326,S175,5.64211,-0.164886,5.64304,585,96
-0.169606,S326,S327,5.64211,-0.164886,5.64081,635,160
-0.268959,S3263,T3264,5.63096,-0.26772,5.6383,1012,266
-0.171911,S327,S329,5.64081,-0.169606,5.63593,664,101
-0.205381,S3271,S494,5.64374,-0.186226,5.6413,2308,256
-0.218405,S3277,S3278,5.63718,-0.216962,5.63855,221,44
-0.219976,S3278,S3279,5.63855,-0.218405,5.64016,250,39
-0.221784,S3279,S393,5.64016,-0.219976,5.64174,266,41
-0.234602,S3281,S3282,5.64853,-0.23034,5.64593,594,76
-0.235319,S3282,S3283,5.64593,-0.234602,5.64724,166,38
-0.237885,S3283,S3284,5.64724,-0.235319,5.6437,705,211
-0.237397,S3284,S5064,5.6437,-0.237885,5.65176,937,237
-0.236619,S3284,S5335,5.6437,-0.237885,5.64855,569,151
-0.236531,S3284,S5491,5.6437,-0.237885,5.6471,407,109
-0.237319,S3284,S5850,5.6437,-0.237885,5.65894,1736,393
-0.240017,S3284,T3285,5.6437,-0.237885,5.64129,378,63
-0.236329,S3284,T3790,5.6437,-0.237885,5.64701,397,100
-0.224544,S3288,S3290,5.64753,-0.236597,5.64404,1872,289
-0.237586,S3288,S5246,5.64753,-0.236597,5.6444,371,90
-0.173447,S329,S181,5.63593,-0.171911,5.63008,672,92
-0.217459,S3290,S3291,5.64404,-0.224544,5.63751,1070,185
-0.205467,S3291,S503,5.63751,-0.217459,5.64124,1645,295
-0.179354,S3294,S3295,5.64291,-0.189679,5.64053,1715,235
-0.178148,S3295,S3296,5.64053,-0.179354,5.64156,239,77
-0.179331,S3296,T497,5.64156,-0.178148,5.64911,852,56
-0.241701,S33,S34,5.60074,-0.239104,5.60264,360,101
-0.240546,S33,S60,5.60074,-0.239104,5.60163,188,66
-0.159882,S3300,S3301,5.65978,-0.168815,5.66447,1597,324
-0.15969,S3301,T3302,5.66447,-0.159882,5.67204,842,146
-0.16921,S3305,S3552,5.6598,-0.16683,5.65277,1036,121
-0.202178,S3308,S552,5.59012,-0.207202,5.5947,821,139
-0.222354,S3313,S3314,5.61277,-0.221197,5.61271,127,23
-0.225062,S3314,S3315,5.61271,-0.222354,5.61219,344,66
-0.22535,S3315,S3316,5.61219,-0.225062,5.61519,335,78
-0.225957,S3316,S3317,5.61519,-0.22535,5.61978,666,115
-0.225837,S3317,T251,5.61978,-0.225957,5.62079,463,220
-0.176369,S332,S1586,5.62846,-0.176742,5.62086,847,62
-0.178003,S332,S2547,5.62846,-0.176742,5.60452,2688,280
-0.191659,S332,S334,5.62846,-0.176742,5.61829,2215,155
-0.207327,S3321,S569,5.60737,-0.215234,5.60749,3894,478
-0.202276,S3323,S2885,5.59988,-0.197267,5.59468,823,165
-0.194835,S3323,S3642,5.59988,-0.197267,5.59391,963,225
-0.207225,S3326,S1337,5.59204,-0.205446,5.58969,334,67
-0.20744,S3326,S3327,5.59204,-0.205446,5.58821,501,112
-0.208863,S3327,T28,5.58821,-0.20744,5.58201,713,271
-0.209171,S3331,T470,5.59471,-0.207596,5.59591,221,58
-0.208863,S3335,T28,5.58418,-0.208265,5.58201,256,114
-0.252568,S3339,S3340,5.56182,-0.254914,5.56709,888,177
-0.222999,S334,S335,5.61829,-0.191659,5.61398,3503,207
-0.251482,S3340,S3341,5.56709,-0.252568,5.56861,200,48
-0.255352,S3341,S1925,5.56861,-0.251482,5.57041,527,131
-0.235921,S3341,T75,5.56861,-0.251482,5.56507,2268,455
-0.252004,S3345,S3346,5.5644,-0.249238,5.5661,360,112
-0.253853,S3346,S3347,5.5661,-0.252004,5.56564,291,82
-0.255367,S3347,S3348,5.56564,-0.253853,5.56475,231,57
-0.255895,S3348,S3349,5.56475,-0.255367,5.56447,66,16
-0.255048,S3349,S3350,5.56447,-0.255895,5.56199,303,69
-0.229452,S335,S243,5.61398,-0.222999,5.61653,1049,85
-0.238116,S335,S3137,5.61398,-0.222999,5.60957,5063,527
-0.226945,S335,S684,5.61398,-0.222999,5.61279,455,28
-0.254513,S3350,S3351,5.56199,-0.255048,5.56055,171,23
-0.25417,S3351,S3352,5.56055,-0.254513,5.55895,220,45
-0.257011,S3352,T3337,5.55895,-0.25417,5.55656,539,120
-0.237655,S3357,S32,5.58748,-0.23272,5.59983,1907,375
-0.245172,S3360,S3361,5.59985,-0.243963,5.59716,424,81
-0.247817,S3361,S3362,5.59716,-0.245172,5.599,599,126
-0.248018,S3362,T2688,5.599,-0.247817,5.59936,43,6
-0.21306,S3366,T113,5.57107,-0.230491,5.55108,4029,634
-0.230604,S3370,S2799,5.57118,-0.229917,5.57425,467,95
-0.229941,S3372,S3373,5.57945,-0.22842,5.58129,265,60
-0.232782,S3373,S3375,5.58129,-0.229941,5.5875,761,164
-0.236197,S3375,S3377,5.5875,-0.232782,5.58887,583,95
-0.240802,S3377,S1364,5.58887,-0.236197,5.58903,686,118
-0.245347,S3380,S3381,5.59537,-0.242592,5.5959,369,87
-0.245376,S3381,S3382,5.5959,-0.245347,5.59876,318,59
-0.248018,S3382,T2688,5.59876,-0.245376,5.59936,445,91
-0.203664,S3386,S3387,5.58668,-0.206308,5.59281,1057,237
-0.198371,S3387,S2194,5.59281,-0.203664,5.59826,870,161
-0.205568,S3393,S3394,5.57704,-0.197045,5.55636,2847,400
-0.204903,S3394,S3395,5.55636,-0.205568,5.5541,269,54
-0.201709,S3395,T244,5.5541,-0.204903,5.54863,1029,278
-0.243565,S34,S35,5.60264,-0.241701,5.60385,249,51
-0.244763,S34,S62,5.60264,-0.241701,5.60462,408,90
-0.247032,S34,T0,5.60264,-0.241701,5.6074,3106,617
-0.282019,S340,S341,5.68802,-0.282137,5.68801,5268,675
-0.217147,S3402,T883,5.54826,-0.218337,5.54963,303,70
-0.210321,S3406,S3407,5.53858,-0.211603,5.53748,191,54
-0.204483,S3407,S3408,5.53748,-0.210321,5.54402,1016,198
-0.201709,S3408,T244,5.54402,-0.204483,5.54863,687,156
-0.288713,S341,S342,5.68801,-0.282019,5.69299,2941,247
-0.197636,S3412,S3413,5.57008,-0.200045,5.60125,4228,451
-0.204047,S3413,S2191,5.60125,-0.197636,5.61095,1833,237
-0.199162,S3415,S3416,5.6127,-0.202281,5.61175,487,102
-0.194658,S3416,T2187,5.61175,-0.199162,5.61726,4514,576
-0.308349,S342,S345,5.69299,-0.288713,5.71794,5113,433
-0.207327,S3420,S569,5.60767,-0.207821,5.60749,2917,327
-0.208068,S3424,S3425,5.58633,-0.207726,5.58342,356,145
-0.199861,S3425,S3426,5.58342,-0.208068,5.57054,3234,665
-0.205656,S3426,S3427,5.57054,-0.199861,5.55746,1984,301
-0.198538,S3426,T136,5.57054,-0.199861,5.58137,1981,350
-0.204903,S3427,S3395,5.55746,-0.205656,5.5541,392,79
-0.205611,S3427,S3458,5.55746,-0.205656,5.55683,70,14
-0.212287,S3433,S3434,5.5625,-0.206182,5.56821,1315,237
-0.213171,S3434,S3435,5.56821,-0.212287,5.57123,350,52
-0.210225,S3435,S3436,5.57123,-0.213171,5.57717,787,151
-0.207787,S3436,S3437,5.57717,-0.210225,5.5781,396,88
-0.20763,S3437,S2195,5.5781,-0.207787,5.58699,1263,370
-0.199005,S3441,S3442,5.59468,-0.202254,5.5971,457,72
-0.198444,S3442,T3443,5.5971,-0.199005,5.59803,119,24
-0.311228,S345,S346,5.71794,-0.308349,5.72564,915,47
-0.308896,S345,T5371,5.71794,-0.308349,5.72009,244,11
-0.208178,S3451,S3453,5.57152,-0.213225,5.56686,945,175
-0.206215,S3453,S3454,5.56686,-0.208178,5.5635,1018,242
-0.206073,S3454,S3455,5.5635,-0.206215,5.56137,568,127
-0.205656,S3455,S3427,5.56137,-0.206073,5.55746,437,39
-0.204903,S3458,S3395,5.55683,-0.205611,5.5541,321,65
-0.31405,S346,S347,5.72564,-0.311228,5.73586,1179,120
-0.312451,S346,S6186,5.72564,-0.311228,5.7301,514,45
-0.325956,S346,S635,5.72564,-0.311228,5.76196,4387,283
-0.059921,S3464,S3465,5.62281,-0.069574,5.64375,2563,502
-0.050741,S3465,S3466,5.64375,-0.059921,5.66192,2261,447
-0.042923,S3466,S3467,5.66192,-0.050741,5.67482,1728,275
-0.0323839,S3467,T679,5.67482,-0.042923,5.6869,11064,1267
-0.318674,S347,T349,5.73586,-0.31405,5.74693,1338,73
-0.200019,S3472,S3473,5.58757,-0.18311,5.55383,4317,469
-0.198899,S3473,S3474,5.55383,-0.200019,5.55152,294,51
-0.201709,S3474,T244,5.55152,-0.198899,5.54863,936,182
-0.0141077,S3478,S722,5.67928,-0.022428,5.68279,1000,134
-0.177262,S3486,S3487,5.64639,-0.115278,5.60811,9515,547
-0.180975,S3487,S1588,5.60811,-0.177262,5.59125,1920,230
-0.178003,S3487,S2547,5.60811,-0.177262,5.60452,408,72
-0.201709,S3490,T244,5.56144,-0.196047,5.54863,2301,394
-0.182944,S3494,S2879,5.59376,-0.186347,5.59027,573,52
-0.203924,S3499,S3500,5.60004,-0.195516,5.59271,2883,484
-0.245302,S35,S3114,5.60385,-0.243565,5.60543,289,75
-0.245403,S35,T37,5.60385,-0.243565,5.60772,812,246
-0.204243,S3500,S1336,5.59271,-0.203924,5.59239,50,8
-0.177027,S3512,S1573,5.65176,-0.180143,5.6665,1707,124
-0.167787,S3519,T288,5.69996,-0.171722,5.70447,918,121
-0.265435,S352,S15,5.70595,-0.298552,5.65746,6856,523
-0.285064,S352,S353,5.70595,-0.298552,5.68973,2359,164
-0.287668,S352,S422,5.70595,-0.298552,5.69188,1985,136
-0.292179,S352,S5375,5.70595,-0.298552,5.69822,1115,82
-0.287193,S352,S6211,5.70595,-0.298552,5.69159,2046,140
-0.174502,S3523,S3524,5.69033,-0.171611,5.67439,14058,1227
-0.175824,S3524,S1580,5.67439,-0.174502,5.67065,437,24
-0.179969,S3527,S1584,5.66187,-0.178328,5.64848,1532,91
-0.1808,S3527,S2540,5.66187,-0.178328,5.65397,922,60
-0.178143,S3529,S1585,5.64831,-0.179937,5.63984,963,88
-0.226022,S353,T232,5.68973,-0.285064,5.62117,11295,893
-0.207974,S3531,T2616,5.61598,-0.176142,5.58536,6040,967
-0.176244,S3535,S2220,5.61014,-0.176417,5.62086,1197,118
-0.160464,S3539,S3540,5.65971,-0.166503,5.67965,3095,543
-0.156257,S3540,S3541,5.67965,-0.160464,5.68629,1198,192
-0.143215,S3541,T3542,5.68629,-0.156257,5.67709,2531,354
-0.164941,S3545,S3546,5.68599,-0.148166,5.67247,3819,603
-0.164932,S3546,S3547,5.67247,-0.164941,5.66611,708,163
-0.164799,S3547,S3548,5.66611,-0.164932,5.66325,320,65
-0.16683,S3548,S3305,5.66325,-0.164799,5.6598,638,140
-0.176742,S3552,S332,5.65277,-0.16921,5.62846,3890,465
-0.337382,S3565,S3567,5.54899,-0.335596,5.54814,211,15
-0.338928,S3565,S4190,5.54899,-0.335596,5.54748,412,44
-0.338827,S3567,S3568,5.54814,-0.337382,5.54764,213,33
-0.398675,S3568,S99,5.54764,-0.338827,5.5392,7101,533
-0.237439,S357,T358,5.61481,-0.234354,5.61572,440,105
-0.420086,S3570,S3572,5.53603,-0.410802,5.53551,1045,188
-0.423644,S3572,T103,5.53551,-0.420086,5.53462,811,394
-0.286072,S3576,S1768,5.53549,-0.414827,5.56922,15591,1182
-0.216824,S3584,S3585,5.56841,-0.219678,5.56906,324,95
-0.198538,S3585,T136,5.56906,-0.216824,5.58137,2883,534
-0.207974,S3585,T2616,5.56906,-0.216824,5.58536,3045,491
-0.202276,S3601,S2885,5.59611,-0.200383,5.59468,264,44
-0.198538,S3609,T136,5.57949,-0.199789,5.58137,251,57
-0.226022,S361,T232,5.62009,-0.230064,5.62117,900,272
-0.204848,S3617,S239,5.56077,-0.200942,5.55409,1606,277
-0.200767,S3622,S3623,5.56452,-0.20187,5.56849,914,94
-0.199861,S3623,S3426,5.56849,-0.200767,5.57054,249,56
-0.102803,S3628,S3629,5.63826,-0.105402,5.63611,374,56
-0.089809,S3629,S3630,5.63611,-0.102803,5.62868,1661,223
-0.075967,S3630,S3632,5.62868,-0.089809,5.62489,1596,235
-0.0870269,S3630,S6102,5.62868,-0.089809,5.62765,331,54
-0.069855,S3632,S3634,5.62489,-0.075967,5.62202,850,147
-0.066689,S3634,S3635,5.62202,-0.069855,5.62923,876,215
-0.060184,S3635,S3636,5.62923,-0.066689,5.64325,1717,295
-0.029646,S3636,S3637,5.64325,-0.060184,5.68731,10151,1040
-0.0323839,S3637,T679,5.68731,-0.029646,5.6869,382,109
-0.194835,S3641,S3642,5.60135,-0.193592,5.59391,1637,301
-0.197623,S3642,S3643,5.59391,-0.194835,5.58535,1001,246
-0.19654,S3642,S3682,5.59391,-0.194835,5.58854,627,160
-0.195865,S3642,S3839,5.59391,-0.194835,5.59078,367,79
-0.198538,S3643,T136,5.58535,-0.197623,5.58137,450,100
-0.205867,S3647,S3649,5.57283,-0.203392,5.57203,287,42
-0.210216,S3649,S3651,5.57203,-0.205867,5.57092,497,66
-0.21008,S3649,S4421,5.57203,-0.205867,5.57124,476,61
-0.267172,S365,S367,5.65408,-0.259787,5.65807,1044,144
-0.264226,S365,S5815,5.65408,-0.259787,5.65721,602,40
-0.265362,S365,T668,5.65408,-0.259787,5.65784,11638,848
-0.215881,S3651,T1043,5.57092,-0.210216,5.56932,1876,668
-0.197333,S3657,S3658,5.57781,-0.200617,5.58124,631,144
-0.199031,S3657,S5148,5.57781,-0.200617,5.58095,401,85
-0.198538,S3658,T136,5.58124,-0.197333,5.58137,265,103
-0.176636,S3663,S3664,5.65183,-0.180046,5.6678,1853,158
-0.172071,S3664,T534,5.6678,-0.176636,5.67642,1543,251
-0.198538,S3668,T136,5.59377,-0.194719,5.58137,1444,345
-0.272683,S367,S368,5.65807,-0.267172,5.65891,663,120
-0.068728,S3672,S3674,5.62479,-0.075638,5.62479,1145,222
-0.049862,S3674,S3675,5.62479,-0.068728,5.66366,4803,919
-0.036288,S3675,S3676,5.66366,-0.049862,5.68439,10907,1300
-0.0323839,S3676,T679,5.68439,-0.036288,5.6869,750,168
-0.27574,S368,S369,5.65891,-0.272683,5.65833,343,43
-0.197146,S3682,S1606,5.58854,-0.19654,5.58635,253,67
-0.197932,S3682,S3684,5.58854,-0.19654,5.58371,559,117
-0.198538,S3682,T136,5.58854,-0.19654,5.58137,823,186
-0.194974,S3682,T1601,5.58854,-0.19654,5.59327,554,134
-0.198438,S3684,S1609,5.58371,-0.197932,5.58183,215,56
-0.198538,S3684,T136,5.58371,-0.197932,5.58137,265,69
-0.225912,S3688,S3689,5.61123,-0.217691,5.6226,2361,538
-0.225837,S3689,T251,5.6226,-0.225912,5.62079,405,88
-0.269663,S369,S5828,5.65833,-0.27574,5.65892,676,89
-0.285153,S369,T370,5.65833,-0.27574,5.6545,1145,145
-0.207327,S3693,S569,5.61104,-0.218721,5.60749,4579,592
-0.19654,S3696,S3682,5.59215,-0.195453,5.58854,420,105
-0.211111,S3704,S3705,5.59898,-0.210814,5.5975,312,64
-0.216915,S3705,S468,5.5975,-0.211111,5.59869,673,117
-0.216691,S3708,S3709,5.59482,-0.216783,5.59315,186,39
-0.216939,S3709,S466,5.59315,-0.216691,5.59127,211,49
-0.19654,S3715,S3682,5.5889,-0.196539,5.58854,39,12
-0.259274,S3725,S3726,5.61598,-0.248462,5.62752,2053,460
-0.249559,S3725,S5840,5.61598,-0.248462,5.61753,218,43
-0.268825,S3726,T448,5.62752,-0.259274,5.63116,1339,302
-0.280008,S373,S375,5.65635,-0.281842,5.65715,224,26
-0.245758,S3730,S3732,5.6133,-0.245044,5.60901,482,121
-0.247032,S3730,T0,5.6133,-0.245044,5.6074,7798,1198
-0.24579,S3732,S2357,5.60901,-0.245758,5.60781,7458,1089
-0.198538,S3741,T136,5.59992,-0.196033,5.58137,3076,409
-0.245941,S3745,S482,5.61282,-0.226689,5.60802,3751,376
-0.252775,S3748,S3750,5.60667,-0.249549,5.60508,427,83
-0.276554,S375,S376,5.65715,-0.280008,5.65803,393,39
-0.266508,S3750,S3751,5.60508,-0.252775,5.59459,1971,171
-0.272671,S3751,S3070,5.59459,-0.266508,5.59945,1308,282
-0.274792,S3751,S3752,5.59459,-0.266508,5.58476,1514,163
-0.28687,S3751,S5392,5.59459,-0.266508,5.56921,5671,1065
-0.277009,S3752,S1890,5.58476,-0.274792,5.586,4665,964
-0.279084,S3752,S1891,5.58476,-0.274792,5.58722,549,59
-0.265466,S376,S378,5.65803,-0.276554,5.65777,1318,247
-0.263477,S3760,S879,5.58983,-0.269604,5.59814,1869,306
-0.258796,S3760,S880,5.58983,-0.269604,5.60238,1929,260
-0.214784,S3777,S3778,5.55637,-0.217442,5.55285,1799,293
-0.21306,S3778,T113,5.55285,-0.214784,5.55108,347,111
-0.25861,S378,S380,5.65777,-0.265466,5.65291,931,73
-0.245646,S378,S709,5.65777,-0.265466,5.64311,2762,200
-0.198538,S3783,T136,5.58021,-0.197765,5.58137,234,71
-0.237885,S3788,S3284,5.6423,-0.238479,5.6437,169,24
-0.218501,S3793,S3794,5.63546,-0.215138,5.62043,2040,347
-0.200339,S3794,S566,5.62043,-0.218501,5.6029,3947,452
-0.24565,S380,S382,5.65291,-0.25861,5.64306,1835,128
-0.243536,S380,S384,5.65291,-0.25861,5.63995,2253,156
-0.251258,S380,S620,5.65291,-0.25861,5.64835,959,56
-0.250005,S380,S6229,5.65291,-0.25861,5.61857,6098,673
-0.207609,S3810,S551,5.60318,-0.200693,5.60759,909,98
-0.23381,S3813,S3814,5.60945,-0.210432,5.61078,8212,905
-0.207272,S3813,S5649,5.60945,-0.210432,5.60707,435,72
-0.238154,S3814,S480,5.61078,-0.23381,5.60948,502,47
-0.27282,S3819,S3820,5.58743,-0.271734,5.58595,217,55
-0.243536,S382,S384,5.64306,-0.24565,5.63995,418,29
-0.277877,S3820,S3821,5.58595,-0.27282,5.57986,879,72
-0.28361,S3821,S3823,5.57986,-0.277877,5.57295,997,48
-0.287092,S3823,S3824,5.57295,-0.28361,5.57352,4479,558
-0.287412,S3824,S3825,5.57352,-0.287092,5.57432,98,16
-0.289693,S3825,T1957,5.57432,-0.287412,5.57517,301,94
-0.269604,S3829,S3760,5.58018,-0.276891,5.58983,1395,197
-0.240723,S3833,S3835,5.60704,-0.247779,5.60858,3661,501
-0.210393,S3835,S1331,5.60858,-0.240723,5.60938,3804,293
-0.19654,S3839,S3682,5.59078,-0.195865,5.58854,260,81
-0.198538,S3839,T136,5.59078,-0.195865,5.58137,1084,267
